snapped_at,price,market_cap,total_volume
2025-09-20 00:00:00 UTC,1.0828473193114245,678634366.3117156,740054.7032501186
2025-09-21 00:00:00 UTC,1.0813958609174847,677678456.3005319,108779.64999209235
2025-09-22 00:00:00 UTC,1.0826057729270975,678958026.6243566,180339.78896043796
2025-09-23 00:00:00 UTC,1.0750390784462764,672023026.9752477,3195596.8011688655
2025-09-24 00:00:00 UTC,1.0769117127708767,673192351.370096,959288.906630965
2025-09-25 00:00:00 UTC,1.080021315736678,675136018.399079,301946.06656838994
2025-09-26 00:00:00 UTC,1.0827180481132488,676144935.5595433,884579.0066914744
2025-09-27 00:00:00 UTC,1.0680470774416007,667008762.609313,2249115.0378576284
2025-09-28 00:00:00 UTC,1.070508516673462,668482684.591143,891807.0770219346
2025-09-29 00:00:00 UTC,1.0608472587406241,662457226.97425,1048939.3639829843
2025-09-30 00:00:00 UTC,1.0724696845677888,669741381.8233579,389212.61135180306
2025-10-01 00:00:00 UTC,1.0735689890104338,670336488.343941,225833.694246667
2025-10-02 00:00:00 UTC,1.0889978983703248,679561108.1594325,5402377.97175303
2025-10-03 00:00:00 UTC,1.0905479890780225,678836827.5821427,1832816.3599329172
2025-10-04 00:00:00 UTC,1.0888536798718849,679421393.5508605,1924181.8585284746
2025-10-05 00:00:00 UTC,1.0767227095137928,671567978.9546771,1543664.745457982
2025-10-06 00:00:00 UTC,1.078091748272061,673105661.230731,3447216.269713694
2025-10-07 00:00:00 UTC,1.0833171773069619,676930883.4649804,3351701.553078915
2025-10-08 00:00:00 UTC,1.0831011898317988,676844267.4332391,805472.0971304327
2025-10-09 00:00:00 UTC,1.0808757986069104,675474617.855813,618754.4968996147
2025-10-10 00:00:00 UTC,1.0881027609729848,679855511.0162746,2402474.8289894355
2025-10-11 00:00:00 UTC,1.100372483716485,687485124.9364082,6386214.877065211
2025-10-12 00:00:00 UTC,1.0931973475284105,683048672.5580522,1014750.0627709338
2025-10-13 00:00:00 UTC,1.087432144981954,679335021.5319825,4068479.282407333
2025-10-14 00:00:00 UTC,1.0831402767498508,676804755.8853341,2600024.2838436184
2025-10-15 00:00:00 UTC,1.0931437340008339,682823809.8282278,264060.241046561
2025-10-16 00:00:00 UTC,1.0941914356716445,683770978.1368744,449010.87893625733
2025-10-17 00:00:00 UTC,1.0911082285041838,681719186.7025417,2932633.037262611
2025-10-18 00:00:00 UTC,1.0989555111846807,686741217.8784235,6081973.235187145
2025-10-19 00:00:00 UTC,1.0947355249737902,684073373.9670783,1339088.3447939625
